episode_id,benchmark_uri,state_index,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,pre_ir_instruction_count,post_ir_instruction_count,pre_runtime_median_sec,post_runtime_median_sec,pre_object_text_size_bytes,post_object_text_size_bytes,pre_total_basic_blocks,post_total_basic_blocks,pre_total_functions,post_total_functions,pre_total_instructions,post_total_instructions,pre_total_memory_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,z_runtime_improvement_pct,pre_ir_per_func,pre_mem_frac,pre_size_per_inst,pre_blocks_per_func,pre_insts_per_block,post_ir_per_func,post_mem_frac,post_size_per_inst,post_blocks_per_func,post_insts_per_block
cab35c9bc56974c4ca286a27,benchmark://cbench-v1/gsm,1,2,-loop-unroll,True,0.281035,-0.912222,156463a8b582e88e,d42d377e702543ca,11771,11784,0.633204,0.638981,67302,67462,1359,1360,141,141,11771,11784,5543,5543,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,0,166,896,589,247,746,330,122,156,460,37,166,0,1194,166,1206,160,162,1710,2625,1952,729,1194,746,1460,367,319,474,515,79,1276,218,1206,761,1095,516,3,1474,179,209,167,96,1048,54,244,1739,170,550,3,319,1360,11784,5543,141,323,4083,0.281035,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218,83.57446808510639,0.4703835709436524,5.724881194840462,9.645390070921986,8.66470588235294
cab35c9bc56974c4ca286a27,benchmark://cbench-v1/gsm,1,3,-loop-vectorize,True,-0.183416,-2.070291,156463a8b582e88e,f6db994303ae45ba,11771,11783,0.633204,0.646314,67302,67446,1359,1360,141,141,11771,11783,5543,5543,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,0,165,896,589,247,746,330,122,156,460,37,165,0,1195,165,1206,160,162,1710,2625,1952,729,1194,746,1460,367,319,474,515,79,1276,218,1206,761,1095,516,3,1474,179,209,166,96,1048,54,244,1739,170,550,3,319,1360,11783,5543,141,322,4083,-0.183416,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218,83.56737588652483,0.47042349147076296,5.724009165747263,9.645390070921986,8.663970588235294
cab35c9bc56974c4ca286a27,benchmark://cbench-v1/gsm,1,4,-loop-deletion,True,-0.473938,-2.794684,156463a8b582e88e,d42d377e702543ca,11771,11784,0.633204,0.650900,67302,67462,1359,1360,141,141,11771,11784,5543,5543,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,0,166,896,589,247,746,330,122,156,460,37,166,0,1194,166,1206,160,162,1710,2625,1952,729,1194,746,1460,367,319,474,515,79,1276,218,1206,761,1095,516,3,1474,179,209,167,96,1048,54,244,1739,170,550,3,319,1360,11784,5543,141,323,4083,-0.473938,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218,83.57446808510639,0.4703835709436524,5.724881194840462,9.645390070921986,8.66470588235294
cab35c9bc56974c4ca286a27,benchmark://cbench-v1/gsm,1,5,-loop-unswitch,True,0.547374,-0.248125,156463a8b582e88e,252d018629f46068,11771,11863,0.633204,0.634775,67302,67942,1359,1386,141,141,11771,11863,5543,5561,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,0,166,914,602,253,764,338,127,158,468,37,166,0,1220,166,1232,160,166,1744,2634,1954,731,1199,764,1468,371,323,474,515,82,1299,218,1232,761,1099,519,3,1478,181,209,167,96,1060,54,246,1749,170,558,3,319,1386,11863,5561,141,323,4107,0.547374,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218,84.13475177304964,0.46876843968641996,5.727219084548596,9.829787234042554,8.559163059163058
cab35c9bc56974c4ca286a27,benchmark://cbench-v1/gsm,1,6,-loop-distribute,True,-1.069713,-4.280203,156463a8b582e88e,156463a8b582e88e,11771,11771,0.633204,0.660307,67302,67302,1359,1359,141,141,11771,11771,5543,5543,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,-1.069713,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218
cab35c9bc56974c4ca286a27,benchmark://cbench-v1/gsm,1,7,-indvars,True,-1.579460,-5.551215,156463a8b582e88e,d42d377e702543ca,11771,11784,0.633204,0.668355,67302,67462,1359,1360,141,141,11771,11784,5543,5543,0,155,895,588,247,745,330,122,156,460,37,155,0,1204,155,1205,160,163,1709,2625,1952,729,1194,745,1460,367,319,474,515,79,1275,218,1205,761,1095,516,3,1474,179,209,155,96,1048,54,244,1739,170,550,3,319,1359,11771,5543,141,310,4083,0,166,896,589,247,746,330,122,156,460,37,166,0,1194,166,1206,160,162,1710,2625,1952,729,1194,746,1460,367,319,474,515,79,1276,218,1206,761,1095,516,3,1474,179,209,167,96,1048,54,244,1739,170,550,3,319,1360,11784,5543,141,323,4083,-1.579460,83.48226950354609,0.47090306685923033,5.717611078073231,9.638297872340425,8.661515820456218,83.57446808510639,0.4703835709436524,5.724881194840462,9.645390070921986,8.66470588235294
fa0513bd9cc70ee8d8d55164,benchmark://cbench-v1/gsm,2,0,-licm,True,-0.084672,2.004440,fcb63391856135af,9be70262f9aefbcb,11294,11317,0.653863,0.640757,72276,71764,766,766,141,141,11294,11317,5236,5236,44,158,492,278,142,340,137,23,84,280,40,160,42,564,202,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,457,96,1032,206,243,1737,167,552,5,274,766,11294,5236,141,791,3756,44,164,492,278,142,340,137,23,84,280,40,166,42,558,208,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,88,673,218,620,759,1060,512,3,1206,189,217,464,96,1032,206,243,1737,167,568,5,274,766,11317,5236,141,798,3772,-0.084672,80.09929078014184,0.4636089959270409,6.3995041615016826,5.432624113475177,14.744125326370757,80.26241134751773,0.4626667844835204,6.34125651674472,5.432624113475177,14.774151436031332
fa0513bd9cc70ee8d8d55164,benchmark://cbench-v1/gsm,2,1,-loop-rotate,True,-1.450554,-0.933625,fcb63391856135af,abc30354787823cb,11294,11246,0.653863,0.659968,72276,69940,766,730,141,141,11294,11246,5236,5245,44,158,492,278,142,340,137,23,84,280,40,160,42,564,202,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,457,96,1032,206,243,1737,167,552,5,274,766,11294,5236,141,791,3756,33,185,444,233,144,292,149,27,87,292,40,190,28,512,218,584,160,176,912,2742,1932,805,1207,292,1474,367,315,474,539,90,635,218,584,759,1060,525,3,1208,189,217,416,96,1034,207,243,1744,167,552,5,274,730,11246,5245,141,703,3760,-1.450554,80.09929078014184,0.4636089959270409,6.3995041615016826,5.432624113475177,14.744125326370757,79.75886524822695,0.4663880490841188,6.219100124488707,5.177304964539007,15.405479452054795
fa0513bd9cc70ee8d8d55164,benchmark://cbench-v1/gsm,2,2,-loop-unroll,True,-0.728147,0.620300,fcb63391856135af,4ec7cbf45155f0cd,11294,11677,0.653863,0.649807,72276,74292,766,838,141,141,11294,11677,5236,5517,44,158,492,278,142,340,137,23,84,280,40,160,42,564,202,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,457,96,1032,206,243,1737,167,552,5,274,766,11294,5236,141,791,3756,43,157,572,342,150,404,129,23,76,280,40,158,42,638,200,684,160,104,1000,2761,2086,868,1241,404,1492,376,315,474,539,84,749,218,684,759,1174,504,3,1261,188,217,449,96,1039,206,261,1849,167,561,5,274,838,11677,5517,141,768,3827,-0.728147,80.09929078014184,0.4636089959270409,6.3995041615016826,5.432624113475177,14.744125326370757,82.81560283687944,0.47246724329879247,6.362250578059433,5.943262411347518,13.93436754176611
fa0513bd9cc70ee8d8d55164,benchmark://cbench-v1/gsm,2,3,-loop-vectorize,True,-0.912977,0.222724,fcb63391856135af,908901d926922b26,11294,11301,0.653863,0.652407,72276,72340,766,766,141,141,11294,11301,5236,5236,44,158,492,278,142,340,137,23,84,280,40,160,42,564,202,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,457,96,1032,206,243,1737,167,552,5,274,766,11294,5236,141,791,3756,44,164,492,278,142,340,137,23,84,280,40,166,42,558,208,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,464,96,1032,206,243,1737,167,552,5,274,766,11301,5236,141,798,3756,-0.912977,80.09929078014184,0.4636089959270409,6.3995041615016826,5.432624113475177,14.744125326370757,80.14893617021276,0.4633218299265552,6.4012034333244845,5.432624113475177,14.7532637075718
fa0513bd9cc70ee8d8d55164,benchmark://cbench-v1/gsm,2,4,-loop-deletion,True,0.879872,4.079211,fcb63391856135af,908901d926922b26,11294,11301,0.653863,0.627191,72276,72340,766,766,141,141,11294,11301,5236,5236,44,158,492,278,142,340,137,23,84,280,40,160,42,564,202,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,457,96,1032,206,243,1737,167,552,5,274,766,11294,5236,141,791,3756,44,164,492,278,142,340,137,23,84,280,40,166,42,558,208,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,464,96,1032,206,243,1737,167,552,5,274,766,11301,5236,141,798,3756,0.879872,80.09929078014184,0.4636089959270409,6.3995041615016826,5.432624113475177,14.744125326370757,80.14893617021276,0.4633218299265552,6.4012034333244845,5.432624113475177,14.7532637075718
fa0513bd9cc70ee8d8d55164,benchmark://cbench-v1/gsm,2,5,-loop-unswitch,True,0.635882,3.554379,fcb63391856135af,d2264101b6470d12,11294,11342,0.653863,0.630622,72276,72788,766,776,141,141,11294,11342,5236,5240,44,158,492,278,142,340,137,23,84,280,40,160,42,564,202,620,160,104,936,2725,1932,804,1205,340,1470,367,311,474,539,84,677,218,620,759,1060,512,3,1206,189,217,457,96,1032,206,243,1737,167,552,5,274,766,11294,5236,141,791,3756,45,168,499,285,144,347,140,23,85,283,40,171,42,563,213,630,160,104,949,2730,1933,806,1207,347,1474,369,313,474,539,85,686,218,630,759,1062,513,3,1207,190,217,475,96,1037,206,244,1738,167,556,5,274,776,11342,5240,141,816,3766,0.635882,80.09929078014184,0.4636089959270409,6.3995041615016826,5.432624113475177,14.744125326370757,80.43971631205673,0.4619996473285135,6.417563040028214,5.50354609929078,14.6159793814433
