episode_id,transition_key,run_id,generated_at_utc,benchmark_suite,compiler_gym_version,compiler_version,host_name,python_version,benchmark_uri,episode_index,step_index,pass_id,pass_name,pass_flag,pass_position,previous_pass_sequence,reward_space,raw_step_reward,hybrid_reward,runtime_improvement,ir_improvement,size_improvement,cumulative_reward,pass_success,action_had_no_effect,done,termination_reason,step_walltime_sec,error_type,error_message,pre_state_id,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_state_id,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,delta_ir_instruction_count,delta_object_text_size_bytes,pre_runtime_median_sec,post_runtime_median_sec
7c87e37c2d17669b07377dd7,91e9074cce8e925e,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,1,2,77,-loop-unroll,-loop-unroll,2,"[26, 1]",IrInstructionCountO3,-0.0019835055851341477,0.011419198869919203,0.0005210768922439357,-0.0006615138221572314,0.0,-1.6467586671796384,True,False,False,,0.6272327303886414,,,7387672e6990e7a15277811b621afc177d1af3b4,28722,,3311,153,28722,19295,9e55830dca117ccb49e552db23a24c0fe572abf9,28741,,3330,153,28741,19295,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9197,2218,5042,2315,1872,1452,51,1053,769,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3311,28722,19295,153,32,12945,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9197,2218,5042,2315,1891,1452,51,1053,769,151,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3330,28741,19295,153,32,12945,19,,0.074845,0.074806
7c87e37c2d17669b07377dd7,b756227e632a8d28,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,1,3,53,-instcombine,-instcombine,3,"[26, 1, 77]",IrInstructionCountO3,0.32696523645474473,8.624650085109845,0.08925754618613484,0.10897324379805852,0.0,6.977891417930207,True,False,False,,0.6271989420056343,,,9e55830dca117ccb49e552db23a24c0fe572abf9,28741,,3330,153,28741,19295,5529db16852bf246753f99cf8c9ea70fb767f8d9,25609,,3330,154,25609,16408,0,16,2250,1409,769,1891,872,435,380,1248,97,16,0,3314,16,3136,309,696,4548,9197,2218,5042,2315,1891,1452,51,1053,769,151,396,2931,926,3136,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3370,279,172,36,923,3330,28741,19295,153,32,12945,0,174,2250,1409,769,1891,872,435,380,1248,97,174,0,3156,174,3136,313,696,4548,6071,4070,4376,1923,1891,1365,44,1185,632,108,338,2989,904,3136,1516,3454,1294,112,7865,12,100,174,101,741,5,160,2941,102,111,39,735,3330,25609,16408,154,348,11009,-3132,,0.074806,0.068129
7c87e37c2d17669b07377dd7,97990ecb158feccb,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,1,4,1,-adce,-adce,4,"[26, 1, 77, 53]",IrInstructionCountO3,0.0,5.9023323401194725,0.09837220566865788,0.0,0.0,12.88022375804968,True,True,True,action_no_effect,0.432214867323637,,,5529db16852bf246753f99cf8c9ea70fb767f8d9,25609,,3330,154,25609,16408,5529db16852bf246753f99cf8c9ea70fb767f8d9,25609,,3330,154,25609,16408,0,174,2250,1409,769,1891,872,435,380,1248,97,174,0,3156,174,3136,313,696,4548,6071,4070,4376,1923,1891,1365,44,1185,632,108,338,2989,904,3136,1516,3454,1294,112,7865,12,100,174,101,741,5,160,2941,102,111,39,735,3330,25609,16408,154,348,11009,0,174,2250,1409,769,1891,872,435,380,1248,97,174,0,3156,174,3136,313,696,4548,6071,4070,4376,1923,1891,1365,44,1185,632,108,338,2989,904,3136,1516,3454,1294,112,7865,12,100,174,101,741,5,160,2941,102,111,39,735,3330,25609,16408,154,348,11009,0,,0.068129,0.061427
ac031942a162a7e4da8d4ad9,fe20f657784fc09c,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,2,0,24,-dce,-dce,0,[],IrInstructionCountO3,0.0017747155235410795,1.706380662855796,0.028144004971811618,0.0005913454849032976,0.0,1.706380662855796,True,False,False,,0.5801571942865849,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,,3311,153,28748,19304,67849b4217f6aed7874047fea62bc96fcdb5dd28,28731,,3311,153,28731,19304,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,923,3311,28731,19304,153,32,12949,-17,,0.067581,0.065679
ac031942a162a7e4da8d4ad9,3454fbb46c96f243,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,2,1,41,-globalopt,-globalopt,1,[24],IrInstructionCountO3,0.002192295646727216,0.5919727546519082,0.009500753665555193,0.0007309178239532213,0.0,2.2983534175077045,True,False,False,,0.5842244438827038,,,67849b4217f6aed7874047fea62bc96fcdb5dd28,28731,,3311,153,28731,19304,d11f8a6f64777f851d29e3effdc61dda726860e3,28710,,3299,153,28710,19292,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,923,3311,28731,19304,153,32,12949,0,16,2242,1401,769,1884,844,427,378,1248,102,16,0,3283,16,3132,309,680,4505,9177,2218,5030,2307,1884,1452,51,1053,773,151,396,2900,926,3132,1647,4146,1297,104,9351,30,98,16,101,782,17,147,3375,279,172,36,923,3299,28710,19292,153,32,12937,-21,,0.065679,0.065055
ac031942a162a7e4da8d4ad9,9e42b9f6d067af89,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,2,2,23,-deadargelim,-deadargelim,2,"[24, 41]",IrInstructionCountO3,0.0,-3.4641457228498913,-0.057735762047498196,0.0,0.0,-1.1657923053421868,True,True,True,action_no_effect,0.43456675857305527,,,d11f8a6f64777f851d29e3effdc61dda726860e3,28710,,3299,153,28710,19292,d11f8a6f64777f851d29e3effdc61dda726860e3,28710,,3299,153,28710,19292,0,16,2242,1401,769,1884,844,427,378,1248,102,16,0,3283,16,3132,309,680,4505,9177,2218,5030,2307,1884,1452,51,1053,773,151,396,2900,926,3132,1647,4146,1297,104,9351,30,98,16,101,782,17,147,3375,279,172,36,923,3299,28710,19292,153,32,12937,0,16,2242,1401,769,1884,844,427,378,1248,102,16,0,3283,16,3132,309,680,4505,9177,2218,5030,2307,1884,1452,51,1053,773,151,396,2900,926,3132,1647,4146,1297,104,9351,30,98,16,101,782,17,147,3375,279,172,36,923,3299,28710,19292,153,32,12937,0,,0.065055,0.068811
3b16d9dd4a8b95958feb1b7e,003c7d43243c60b4,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,3,0,41,-globalopt,-globalopt,0,[],IrInstructionCountO3,0.002192295646727216,-2.751771219768808,-0.04622809646231256,0.0007304855989981912,0.0,-2.751771219768808,True,False,False,,0.5495088063180447,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,,3311,153,28748,19304,6b8e6d0e62df26a238847d7fc0db88828e9904c3,28727,,3299,153,28727,19292,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,0,16,2242,1401,769,1884,844,427,378,1248,102,16,0,3283,16,3132,309,680,4505,9177,2218,5030,2307,1884,1452,51,1053,773,151,396,2900,926,3132,1647,4146,1297,104,9351,30,98,16,101,782,17,147,3375,279,172,36,940,3299,28727,19292,153,32,12954,-21,,0.063403,0.066334
3b16d9dd4a8b95958feb1b7e,1c2250dcdc7729e9,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,3,1,47,-indvars,-indvars,1,[41],IrInstructionCountO3,-0.0019835055851341477,-9.905270247677828,-0.16475713811921477,-0.000661398684164723,0.0,-12.657041467446636,True,False,False,,0.6631908044219017,,,6b8e6d0e62df26a238847d7fc0db88828e9904c3,28727,,3299,153,28727,19292,378e7624b3336857bae5e5021124e3d260f4b242,28746,,3318,153,28746,19292,0,16,2242,1401,769,1884,844,427,378,1248,102,16,0,3283,16,3132,309,680,4505,9177,2218,5030,2307,1884,1452,51,1053,773,151,396,2900,926,3132,1647,4146,1297,104,9351,30,98,16,101,782,17,147,3375,279,172,36,940,3299,28727,19292,153,32,12954,0,16,2250,1409,769,1903,860,440,380,1248,97,16,0,3302,16,3151,309,672,4524,9177,2218,5030,2307,1903,1452,51,1053,773,151,396,2919,926,3151,1647,4146,1297,104,9351,30,98,16,101,782,17,147,3375,279,172,36,940,3318,28746,19292,153,32,12954,19,,0.066334,0.077263
e87dac99ae9945b78d31ee06,1ac9dd1f99178e28,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,4,0,39,-gvn,-gvn,0,[],IrInstructionCountO3,0.7261718342206911,-42.26394835027886,-0.8253814683768244,0.24196465841101988,0.0,-42.26394835027886,True,False,False,,1.20486256852746,,,49deb7a721cce9d543a7e756ae05d08d4437e266,28748,,3311,153,28748,19304,69a6da5cda8f9728f2ad29b656f744b7c8091d5c,21792,,3067,153,21792,12170,0,16,2242,1401,769,1872,856,422,378,1248,102,16,0,3295,16,3117,309,704,4529,9201,2218,5042,2319,1872,1452,51,1053,773,151,396,2912,926,3117,1647,4146,1294,104,9363,30,98,16,101,782,17,147,3375,279,172,36,940,3311,28748,19304,153,32,12966,167,390,1998,1239,687,1628,856,346,454,1248,102,464,93,2510,557,2873,308,659,4285,7600,1933,3768,2367,1628,1360,41,1023,773,143,288,2776,482,2873,1645,2909,1219,104,3468,25,98,1509,101,612,17,142,3375,212,170,36,685,3067,21792,12170,153,5169,6200,-6956,,0.072352,0.13207
e87dac99ae9945b78d31ee06,1a54854dcd73b2d0,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,4,1,2,-aggressive-instcombine,-aggressive-instcombine,1,[39],IrInstructionCountO3,0.0057417266938093745,-2.447037226454134,-0.04204588475808285,0.002523861967694567,0.0,-44.710985576732995,True,False,False,,1.0140416026115417,,,69a6da5cda8f9728f2ad29b656f744b7c8091d5c,21792,,3067,153,21792,12170,57ace684553f81309c94fd3f1a2dcd274b44f989,21737,,3067,153,21737,12170,167,390,1998,1239,687,1628,856,346,454,1248,102,464,93,2510,557,2873,308,659,4285,7600,1933,3768,2367,1628,1360,41,1023,773,143,288,2776,482,2873,1645,2909,1219,104,3468,25,98,1509,101,612,17,142,3375,212,170,36,685,3067,21792,12170,153,5169,6200,167,390,1998,1239,687,1628,856,346,454,1248,102,464,93,2510,557,2873,308,659,4285,7608,1925,3768,2367,1628,1360,41,1023,773,143,286,2778,482,2873,1645,2909,1219,104,3468,25,98,1509,101,608,17,142,3375,212,128,36,676,3067,21737,12170,153,5169,6145,-55,,0.13207,0.137623
e87dac99ae9945b78d31ee06,5846849f95ae22e0,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,4,2,77,-loop-unroll,-loop-unroll,2,"[39, 2]",IrInstructionCountO3,-0.10063680968785886,-1.5048398393885898,-0.002906490920849069,-0.04434834613792152,0.0,-46.21582541612158,True,False,False,,1.040591012686491,,,57ace684553f81309c94fd3f1a2dcd274b44f989,21737,,3067,153,21737,12170,72b102ae30da559247e6a1d025e365f82387557e,22701,,3144,153,22701,12414,167,390,1998,1239,687,1628,856,346,454,1248,102,464,93,2510,557,2873,308,659,4285,7608,1925,3768,2367,1628,1360,41,1023,773,143,286,2778,482,2873,1645,2909,1219,104,3468,25,98,1509,101,608,17,142,3375,212,128,36,676,3067,21737,12170,153,5169,6145,191,579,2069,1302,691,1703,868,356,455,1246,96,642,128,2374,770,2946,308,651,4356,7764,2005,3864,2370,1703,1384,41,1025,773,143,299,2842,482,2946,1645,2985,1214,104,3484,31,99,2099,101,604,17,142,3527,212,136,36,684,3144,22701,12414,153,5768,6181,964,,0.137623,0.138023
e87dac99ae9945b78d31ee06,cbaa07b41efc77d2,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/bzip2,4,3,47,-indvars,-indvars,3,"[39, 2, 77]",IrInstructionCountO3,-0.013780144065142498,-2.2336636682750095,-0.03432036689537245,-0.005814721818422096,0.0,-48.44948908439659,True,False,False,,1.007931213825941,,,72b102ae30da559247e6a1d025e365f82387557e,22701,,3144,153,22701,12414,9f4f30b02ad846fba37ca9b76171993d5213a79b,22833,,3144,153,22833,12406,191,579,2069,1302,691,1703,868,356,455,1246,96,642,128,2374,770,2946,308,651,4356,7764,2005,3864,2370,1703,1384,41,1025,773,143,299,2842,482,2946,1645,2985,1214,104,3484,31,99,2099,101,604,17,142,3527,212,136,36,684,3144,22701,12414,153,5768,6181,191,579,2069,1302,691,1703,868,356,455,1246,96,644,126,2374,770,2946,308,651,4356,7604,2163,3857,2370,1703,1392,41,1036,773,143,303,2838,483,2946,1645,2977,1214,104,3484,31,99,2095,101,582,17,142,3527,214,286,36,686,3144,22833,12406,153,5763,6312,132,,0.138023,0.14276
ce6351427d0f81ba26d61720,4c95a10b55a5b8f2,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,0,0,40,-globaldce,-globaldce,0,[],IrInstructionCountO3,0.0,-6.229646859801228,-0.1038274476633538,0.0,0.0,-6.229646859801228,True,True,True,action_no_effect,0.04224953055381775,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,,0.004729,0.00522
b51e0354fbea99758a945804,2a370e412f3ab75d,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,1,0,111,-sroa,-sroa,0,[],IrInstructionCountO3,1.5128205128205128,11.941349733293178,-0.04477915733767567,0.48760330578512395,0.0,11.941349733293178,True,False,False,,0.08038830757141113,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,52ea5e58e52eff6d65534526ed61068e67f80710,124,,29,15,124,43,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,2,4,16,12,2,16,8,2,4,8,0,6,0,23,6,24,9,2,32,16,27,13,9,16,13,0,5,3,3,0,29,6,24,19,5,10,3,12,0,1,10,5,0,0,0,4,0,1,8,5,29,124,43,15,20,27,-118,,0.004913,0.005133
b51e0354fbea99758a945804,9d28d6b6063e3f0a,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,1,1,39,-gvn,-gvn,1,[111],IrInstructionCountO3,0.08974358974358974,-0.6442657566787913,-0.03896356906292609,0.056451612903225805,0.0,11.297083976614386,True,False,False,,0.10696477815508842,,,52ea5e58e52eff6d65534526ed61068e67f80710,124,,29,15,124,43,07ff277c5c182ea1e9446bd478489e4febe733b0,117,,27,15,117,42,2,4,16,12,2,16,8,2,4,8,0,6,0,23,6,24,9,2,32,16,27,13,9,16,13,0,5,3,3,0,29,6,24,19,5,10,3,12,0,1,10,5,0,0,0,4,0,1,8,5,29,124,43,15,20,27,2,4,14,10,2,14,8,2,4,8,0,6,0,21,6,22,9,2,30,16,26,13,8,14,12,0,4,3,3,0,27,3,22,19,5,10,3,11,0,1,10,5,0,0,0,4,0,1,8,5,27,117,42,15,20,23,-7,,0.005133,0.005333
b51e0354fbea99758a945804,523b7d34179d7004,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,1,2,5,-argpromotion,-argpromotion,2,"[111, 39]",IrInstructionCountO3,0.0,7.335458466154132,0.12225764110256887,0.0,0.0,18.632542442768518,True,True,True,action_no_effect,0.03325357288122177,,,07ff277c5c182ea1e9446bd478489e4febe733b0,117,,27,15,117,42,07ff277c5c182ea1e9446bd478489e4febe733b0,117,,27,15,117,42,2,4,14,10,2,14,8,2,4,8,0,6,0,21,6,22,9,2,30,16,26,13,8,14,12,0,4,3,3,0,27,3,22,19,5,10,3,11,0,1,10,5,0,0,0,4,0,1,8,5,27,117,42,15,20,23,2,4,14,10,2,14,8,2,4,8,0,6,0,21,6,22,9,2,30,16,26,13,8,14,12,0,4,3,3,0,27,3,22,19,5,10,3,11,0,1,10,5,0,0,0,4,0,1,8,5,27,117,42,15,20,23,0,,0.005333,0.004681
bac645bfd8d2e22ccc9c1438,bc182fae3456c69e,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,2,0,2,-aggressive-instcombine,-aggressive-instcombine,0,[],IrInstructionCountO3,0.0,-6.5943691345151265,-0.10990615224191878,0.0,0.0,-6.5943691345151265,True,True,True,action_no_effect,0.041595637798309326,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,,0.004795,0.005322
0cabff51e3076238664d9c86,6f94747a87f8b59d,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,3,0,26,-dse,-dse,0,[],IrInstructionCountO3,0.01282051282051282,-18.21742904955822,-0.30568993319511634,0.004132231404958678,0.0,-18.21742904955822,True,False,False,,0.08477747812867165,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,c54af86bcc19a2bb4cec90bbe808c530fd834c76,241,,29,15,241,156,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,41,0,1,8,5,29,241,156,15,0,103,-1,,0.004341,0.005668
0cabff51e3076238664d9c86,d8be4c26389c0450,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,3,1,5,-argpromotion,-argpromotion,1,[26],IrInstructionCountO3,0.0,6.393789696541993,0.10656316160903323,0.0,0.0,-11.823639353016226,True,True,True,action_no_effect,0.03873254731297493,,,c54af86bcc19a2bb4cec90bbe808c530fd834c76,241,,29,15,241,156,c54af86bcc19a2bb4cec90bbe808c530fd834c76,241,,29,15,241,156,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,41,0,1,8,5,29,241,156,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,41,0,1,8,5,29,241,156,15,0,103,0,,0.005668,0.005064
