episode_id,transition_key,run_id,generated_at_utc,benchmark_suite,compiler_gym_version,compiler_version,host_name,python_version,benchmark_uri,episode_index,step_index,pass_id,pass_name,pass_flag,pass_position,previous_pass_sequence,reward_space,raw_step_reward,hybrid_reward,runtime_improvement,ir_improvement,size_improvement,cumulative_reward,pass_success,action_had_no_effect,done,termination_reason,step_walltime_sec,error_type,error_message,pre_state_id,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_state_id,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,delta_ir_instruction_count,delta_object_text_size_bytes,pre_runtime_median_sec,post_runtime_median_sec
6c7591ef4ff2c21c78790c93,83c8f5081e0d95e6,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,16,0,78,-loop-unswitch,-loop-unswitch,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.0958477109670639,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,,,
e1d7a11bb91d9c956ba91380,51c29cd1ef5b02ad,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,17,0,97,-newgvn,-newgvn,0,[],IrInstructionCountO3,0.47692307692307695,12.433155080213902,0.0,0.1657754010695187,0.0,12.433155080213902,True,False,False,,0.0026218369603157043,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,50f0d729182d8c6930204b31c4cfff0abe733446,156,,24,12,156,79,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,36,29,10,21,10,24,0,2,15,9,2,22,5,16,27,3,6,10,12,0,0,0,8,2,0,0,22,0,10,5,4,24,156,79,12,0,48,-31,,,
e1d7a11bb91d9c956ba91380,effcc49a7a2050b1,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,17,1,77,-loop-unroll,-loop-unroll,1,[97],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,12.433155080213902,True,True,True,action_no_effect,0.0016915276646614075,,,50f0d729182d8c6930204b31c4cfff0abe733446,156,,24,12,156,79,50f0d729182d8c6930204b31c4cfff0abe733446,156,,24,12,156,79,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,36,29,10,21,10,24,0,2,15,9,2,22,5,16,27,3,6,10,12,0,0,0,8,2,0,0,22,0,10,5,4,24,156,79,12,0,48,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,36,29,10,21,10,24,0,2,15,9,2,22,5,16,27,3,6,10,12,0,0,0,8,2,0,0,22,0,10,5,4,24,156,79,12,0,48,0,,,
fa4e1654376ea63c665217fa,c90d920f8d9a29e7,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,18,0,40,-globaldce,-globaldce,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.002664748579263687,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,,,
29a3aaebe1570d9d0b1209d7,2143c11ea7b19147,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,19,0,5,-argpromotion,-argpromotion,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.09756269305944443,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,,,
e79d363897610db125ee3101,959b0352b962b735,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,20,0,99,-partial-inliner,-partial-inliner,0,[],IrInstructionCountO3,-0.49230769230769234,-12.83422459893048,0.0,-0.1711229946524064,0.0,-12.83422459893048,True,False,False,,0.0017656423151493073,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,6da3276cf2643902b50aad3dc9f6733603488f94,219,,29,13,219,120,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,14,10,2,13,5,1,2,7,1,0,0,29,0,20,5,4,27,41,38,12,24,13,28,0,2,18,11,6,23,16,20,35,3,7,11,39,0,0,0,9,2,0,0,25,0,10,6,5,29,219,120,13,0,90,32,,,
e79d363897610db125ee3101,b0082dd6e3b8c735,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,20,1,47,-indvars,-indvars,1,[99],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,-12.83422459893048,True,True,True,action_no_effect,0.0012185350060462952,,,6da3276cf2643902b50aad3dc9f6733603488f94,219,,29,13,219,120,6da3276cf2643902b50aad3dc9f6733603488f94,219,,29,13,219,120,0,0,14,10,2,13,5,1,2,7,1,0,0,29,0,20,5,4,27,41,38,12,24,13,28,0,2,18,11,6,23,16,20,35,3,7,11,39,0,0,0,9,2,0,0,25,0,10,6,5,29,219,120,13,0,90,0,0,14,10,2,13,5,1,2,7,1,0,0,29,0,20,5,4,27,41,38,12,24,13,28,0,2,18,11,6,23,16,20,35,3,7,11,39,0,0,0,9,2,0,0,25,0,10,6,5,29,219,120,13,0,90,0,,,
ef8a245073265180002771b0,cc1fce84f990586c,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,21,0,102,-functionattrs,-functionattrs,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.0022818557918071747,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,adac22ea534f0f46c62cd2e10e1444bd19840767,187,,24,12,187,102,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,,,
589008c25a93d8b958bf568f,12b7bbca11db45d8,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,22,0,102,-functionattrs,-functionattrs,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.0971040166914463,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,adac22ea534f0f46c62cd2e10e1444bd19840767,187,,24,12,187,102,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,,,
38e2ae7f458f83f8ed1f6160,08be55f7875900d1,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/21,23,0,5,-argpromotion,-argpromotion,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.09488418698310852,,,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,a9a0905f97953c9bd10d521f82d5ca4c1a96547d,187,,24,12,187,102,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,4,3,22,37,31,11,21,10,27,0,2,15,11,4,20,10,16,27,3,6,11,35,0,0,0,8,2,0,0,22,0,10,5,4,24,187,102,12,0,76,0,,,
c8fffe94f78a6cf96594307d,7819c1827284cce8,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,12,0,24,-dce,-dce,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.0030958689749240875,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,,,
6a8b2705998990b7cc445e63,2dad733b7278f22c,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,13,0,105,-reassociate,-reassociate,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.002638116478919983,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,680d42a13640cc2a0860e62dc44a4e84b59b5269,216,,24,13,216,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,,,
a6b0d59570c2a006abc36bec,3a130712176d7969,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,14,0,53,-instcombine,-instcombine,0,[],IrInstructionCountO3,0.8169014084507042,20.138888888888886,0.0,0.26851851851851855,0.0,20.138888888888886,True,False,False,,0.0966075249016285,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,69fac1911135c276a41e04dbfb3e873950128b7d,158,,24,13,158,78,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,3,11,8,2,10,4,1,2,6,1,3,0,21,3,16,3,3,22,30,23,11,15,10,20,1,2,9,3,2,22,11,16,30,3,6,10,25,0,0,3,8,2,0,1,11,0,8,5,4,24,158,78,13,6,59,-58,,,
76259cdfb59e5671c66c2847,c96283db69da4121,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,15,0,90,-memcpyopt,-memcpyopt,0,[],IrInstructionCountO3,-0.014084507042253521,-0.34722222222222215,0.0,-0.004629629629629629,0.0,-0.34722222222222215,True,False,False,,0.09681815281510353,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,caf9ce9431abd739d8f1b27c5b59967d6ead77db,217,,24,13,217,118,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,36,13,25,10,30,1,2,19,12,5,19,17,16,32,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,217,118,13,0,97,1,,,
23639c496ff9235cb556f796,2e911092dd40c14d,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,16,0,41,-globalopt,-globalopt,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,no_ir_change,0.0025019459426403046,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,8eb7ca77188c1cd17016c6d43ad40dccd16c70de,216,,24,13,216,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,,,
50f2057115f0eff70e20f4e1,383467ffca026592,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,17,0,47,-indvars,-indvars,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.00283195823431015,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,,,
90a34c87cf6c952ab709f5a2,c17a3de4bba4e238,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,18,0,36,-inline,-inline,0,[],IrInstructionCountO3,-1.5492957746478873,-38.19444444444444,0.0,-0.5092592592592593,0.0,-38.19444444444444,True,False,False,,0.003718435764312744,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,aedb713e3abe2db53ce51ed473c1998de64406de,326,,16,7,326,188,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,9,6,2,8,4,1,2,6,1,0,0,16,0,14,3,3,20,61,68,20,48,8,41,1,2,26,17,3,13,25,14,46,10,6,17,69,0,0,0,2,3,0,1,37,0,11,19,20,16,326,188,7,0,154,110,,,
90a34c87cf6c952ab709f5a2,af0789b1ed4e49cc,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,18,1,10,-simplifycfg,-simplifycfg,1,[36],IrInstructionCountO3,0.04225352112676056,0.6901840490797545,0.0,0.009202453987730062,0.0,-37.50426039536469,True,False,False,,0.09560717642307281,,,aedb713e3abe2db53ce51ed473c1998de64406de,326,,16,7,326,188,8bfeecf724615515b61b0e1062961d9a66899dc9,323,,16,7,323,186,0,0,9,6,2,8,4,1,2,6,1,0,0,16,0,14,3,3,20,61,68,20,48,8,41,1,2,26,17,3,13,25,14,46,10,6,17,69,0,0,0,2,3,0,1,37,0,11,19,20,16,326,188,7,0,154,0,0,9,6,2,8,4,1,2,6,1,0,0,16,0,14,3,3,20,60,68,20,47,8,40,1,2,26,17,3,13,25,14,46,10,6,16,67,0,0,0,2,3,0,1,37,0,11,19,20,16,323,186,7,0,152,-3,,,
90a34c87cf6c952ab709f5a2,8ebcda5cea74fbee,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,18,2,21,-correlated-propagation,-correlated-propagation,2,"[36, 10]",IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,-37.50426039536469,True,False,True,no_ir_change,0.0016026124358177185,,,8bfeecf724615515b61b0e1062961d9a66899dc9,323,,16,7,323,186,84029714a59264393bf718002885dd391baa7b92,323,,16,7,323,186,0,0,9,6,2,8,4,1,2,6,1,0,0,16,0,14,3,3,20,60,68,20,47,8,40,1,2,26,17,3,13,25,14,46,10,6,16,67,0,0,0,2,3,0,1,37,0,11,19,20,16,323,186,7,0,152,0,0,9,6,2,8,4,1,2,6,1,0,0,16,0,14,3,3,20,60,68,20,47,8,40,1,2,26,17,3,13,25,14,46,10,6,16,67,0,0,0,2,3,0,1,37,0,11,19,20,16,323,186,7,0,152,0,,,
bcdac4ea5b6836f9aafde509,e9a604553416c17f,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,19,0,62,-loop-distribute,-loop-distribute,0,[],IrInstructionCountO3,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True,action_no_effect,0.0025131702423095703,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,,,
17b2eec7114e048f07403c90,233cfc85395b94e0,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,20,0,2,-aggressive-instcombine,-aggressive-instcombine,0,[],IrInstructionCountO3,0.028169014084507043,0.6944444444444443,0.0,0.009259259259259259,0.0,0.6944444444444443,True,False,False,,0.09707504510879517,,,7d88cddfb347608440a35e24575d315874892267,216,,24,13,216,119,2fd3de23ff1b594bfd5e5f7d434bc318137111e4,214,,24,13,214,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,37,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,11,5,6,24,216,119,13,0,95,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,42,36,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,10,5,5,24,214,119,13,0,93,-2,,,
17b2eec7114e048f07403c90,c27a50d34f96a4fe,aa1772b35196468289101fdf74373e3e,2026-08-10T16:17:57.446886+00:00,generator://csmith-v0,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,generator://csmith-v0/5,20,1,21,-correlated-propagation,-correlated-propagation,1,[2],IrInstructionCountO3,0.028169014084507043,0.7009345794392522,0.0,0.009345794392523364,0.0,1.3953790238836965,True,False,False,,0.002773914486169815,,,2fd3de23ff1b594bfd5e5f7d434bc318137111e4,214,,24,13,214,119,2680278baaf58976e73eb5fa682c1f71ba4390f3,212,,24,13,212,119,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,42,36,14,25,10,30,1,2,19,12,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,10,5,5,24,214,119,13,0,93,0,0,11,8,2,10,4,1,2,6,1,0,0,24,0,16,3,3,22,41,35,14,25,10,28,1,2,19,10,5,19,15,16,33,3,6,11,41,0,0,0,8,3,0,1,23,0,10,5,5,24,212,119,13,0,93,-2,,,
