episode_id,benchmark_uri,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,no_op,terminal_reason,start_state,available_actions,pre_runtime_median_sec,post_runtime_median_sec,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,pre_ir_per_func,pre_mem_frac,pre_size_per_inst,pre_blocks_per_func,pre_insts_per_block,post_ir_per_func,post_mem_frac,post_size_per_inst,post_blocks_per_func,post_insts_per_block
6646781f4e898243e7106404,benchmark://cbench-v1/patricia,9,-loop-distribute,False,2.745674,2.745674,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,True,,o0,"[""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.001917,0.001865,1317,7273,159,22,1317,867,1317,7273,159,22,1317,867,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529
6646781f4e898243e7106404,benchmark://cbench-v1/patricia,10,-indvars,False,-1.029239,-1.029239,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,True,,o0,"[""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.001865,0.001884,1317,7273,159,22,1317,867,1317,7273,159,22,1317,867,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529
6646781f4e898243e7106404,benchmark://cbench-v1/patricia,11,-licm,False,-8.742611,-8.742611,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,True,,o0,"[""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.001884,0.002048,1317,7273,159,22,1317,867,1317,7273,159,22,1317,867,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529
6646781f4e898243e7106404,benchmark://cbench-v1/patricia,12,-loop-rotate,False,-1.352761,-1.352761,20e492e1f906e5fc201a084c6bd3585dfbe2e2d8,baa306fab7514829a0d602b16620472fe59f3fa1,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002048,0.002076,1317,7273,159,22,1317,867,1353,7913,165,22,1353,875,1,34,110,66,34,83,38,15,20,60,4,35,0,124,35,143,25,20,203,431,110,253,155,83,23,0,10,55,8,22,137,92,143,134,173,61,2,361,2,3,58,7,33,0,3,144,2,4,0,12,159,1317,867,22,85,558,1,40,110,62,39,83,44,19,21,66,4,41,0,124,41,149,25,32,215,434,110,254,155,83,23,0,10,55,8,22,143,92,149,135,174,67,2,367,2,3,71,7,34,0,3,144,2,4,0,14,165,1353,875,22,108,567,59.86363636363637,0.6583143507972665,5.522399392558846,7.2272727272727275,8.283018867924529,61.5,0.6467110125646711,5.848484848484849,7.5,8.2
6646781f4e898243e7106404,benchmark://cbench-v1/patricia,13,-loop-distribute,False,2.238774,2.238774,baa306fab7514829a0d602b16620472fe59f3fa1,baa306fab7514829a0d602b16620472fe59f3fa1,True,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002076,0.002030,1353,7913,165,22,1353,875,1353,7913,165,22,1353,875,1,40,110,62,39,83,44,19,21,66,4,41,0,124,41,149,25,32,215,434,110,254,155,83,23,0,10,55,8,22,143,92,149,135,174,67,2,367,2,3,71,7,34,0,3,144,2,4,0,14,165,1353,875,22,108,567,1,40,110,62,39,83,44,19,21,66,4,41,0,124,41,149,25,32,215,434,110,254,155,83,23,0,10,55,8,22,143,92,149,135,174,67,2,367,2,3,71,7,34,0,3,144,2,4,0,14,165,1353,875,22,108,567,61.5,0.6467110125646711,5.848484848484849,7.5,8.2,61.5,0.6467110125646711,5.848484848484849,7.5,8.2
6646781f4e898243e7106404,benchmark://cbench-v1/patricia,14,-indvars,True,-4.578158,-4.578158,baa306fab7514829a0d602b16620472fe59f3fa1,ee650c3631da7e159a96cfb8e56145b37ee718a4,False,max_steps,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002030,0.002123,1353,7913,165,22,1353,875,1352,7897,165,22,1352,875,1,40,110,62,39,83,44,19,21,66,4,41,0,124,41,149,25,32,215,434,110,254,155,83,23,0,10,55,8,22,143,92,149,135,174,67,2,367,2,3,71,7,34,0,3,144,2,4,0,14,165,1353,875,22,108,567,1,39,110,62,39,83,44,19,21,66,4,40,0,125,40,149,25,32,215,434,110,254,155,83,23,0,10,55,8,22,143,92,149,135,174,67,2,367,2,3,70,7,34,0,3,144,2,4,0,14,165,1352,875,22,107,567,61.5,0.6467110125646711,5.848484848484849,7.5,8.2,61.45454545454545,0.647189349112426,5.840976331360947,7.5,8.193939393939393
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,0,-loop-rotate,False,-40.538695,-40.538695,25c7e7b0eb496f6cd1cd32139d76ad4f92aa82cd,e82fa4328aadf03893c2e0f6953d0400d54441a0,False,,o0,"[""-licm""]",0.001989,0.002795,1282,5069,158,22,1282,888,1319,5245,165,22,1319,908,0,10,109,65,34,82,38,15,20,60,4,10,0,148,10,142,25,21,202,433,108,253,155,82,23,0,10,55,8,24,134,89,142,134,173,61,2,394,2,3,10,7,32,0,3,132,2,1,0,12,158,1282,888,22,20,584,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,58.27272727272727,0.6926677067082684,3.953978159126365,7.181818181818182,8.113924050632912,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,1,-indvars,False,30.962467,30.962467,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.002795,0.001930,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,2,-loop-deletion,False,-45.111961,-45.111961,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.001930,0.002800,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,3,-loop-vectorize,False,27.026969,27.026969,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.002800,0.002043,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
