episode_id,benchmark_uri,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,no_op,terminal_reason,start_state,available_actions,pre_runtime_median_sec,post_runtime_median_sec,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,pre_ir_per_func,pre_mem_frac,pre_size_per_inst,pre_blocks_per_func,pre_insts_per_block,post_ir_per_func,post_mem_frac,post_size_per_inst,post_blocks_per_func,post_insts_per_block
19b0c41cf351722b32d93c32,benchmark://cbench-v1/susan,5,-licm,False,11.637893,11.637893,612b0d04960be7549ebdc2636a73b7577ec540d6,612b0d04960be7549ebdc2636a73b7577ec540d6,True,,deeper,"[""-indvars"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.007883,0.006966,6283,47071,570,45,6283,2169,6283,47071,570,45,6283,2169,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,1028,402,490,435,218,770,0,664,12,12,38,532,19,532,144,931,329,0,927,291,16,193,22,588,6,0,155,551,9,0,731,570,6283,2169,45,622,2354,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,1028,402,490,435,218,770,0,664,12,12,38,532,19,532,144,931,329,0,927,291,16,193,22,588,6,0,155,551,9,0,731,570,6283,2169,45,622,2354,139.62222222222223,0.3452172529046634,7.491803278688525,12.666666666666666,11.02280701754386,139.62222222222223,0.3452172529046634,7.491803278688525,12.666666666666666,11.02280701754386
19b0c41cf351722b32d93c32,benchmark://cbench-v1/susan,6,-loop-distribute,False,-84.635308,-84.635308,612b0d04960be7549ebdc2636a73b7577ec540d6,612b0d04960be7549ebdc2636a73b7577ec540d6,True,,deeper,"[""-indvars"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.006966,0.012861,6283,47071,570,45,6283,2169,6283,47071,570,45,6283,2169,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,1028,402,490,435,218,770,0,664,12,12,38,532,19,532,144,931,329,0,927,291,16,193,22,588,6,0,155,551,9,0,731,570,6283,2169,45,622,2354,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,1028,402,490,435,218,770,0,664,12,12,38,532,19,532,144,931,329,0,927,291,16,193,22,588,6,0,155,551,9,0,731,570,6283,2169,45,622,2354,139.62222222222223,0.3452172529046634,7.491803278688525,12.666666666666666,11.02280701754386,139.62222222222223,0.3452172529046634,7.491803278688525,12.666666666666666,11.02280701754386
19b0c41cf351722b32d93c32,benchmark://cbench-v1/susan,7,-indvars,False,48.062123,48.062123,612b0d04960be7549ebdc2636a73b7577ec540d6,3f9d9717a2f6dc9b75fb5c14cfcb8850d30fee8d,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.012861,0.006680,6283,47071,570,45,6283,2169,6253,48367,570,45,6253,2169,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,1028,402,490,435,218,770,0,664,12,12,38,532,19,532,144,931,329,0,927,291,16,193,22,588,6,0,155,551,9,0,731,570,6283,2169,45,622,2354,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,866,566,491,434,218,769,0,664,12,12,41,529,19,532,144,931,329,0,927,291,16,194,22,509,6,0,155,550,58,0,731,570,6253,2169,45,625,2324,139.62222222222223,0.3452172529046634,7.491803278688525,12.666666666666666,11.02280701754386,138.95555555555555,0.34687350071965456,7.735007196545658,12.666666666666666,10.970175438596492
19b0c41cf351722b32d93c32,benchmark://cbench-v1/susan,8,-loop-unswitch,False,-7.025958,-7.025958,3f9d9717a2f6dc9b75fb5c14cfcb8850d30fee8d,eb9e62a79b123cf29a237916e5a10e94c811b0f9,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.006680,0.007149,6253,48367,570,45,6253,2169,6335,48879,589,45,6335,2205,23,83,433,174,233,218,94,22,65,314,20,96,10,464,106,532,51,214,861,866,566,491,434,218,769,0,664,12,12,41,529,19,532,144,931,329,0,927,291,16,194,22,509,6,0,155,550,58,0,731,570,6253,2169,45,625,2324,23,87,446,187,235,231,100,24,67,320,20,100,10,479,110,551,51,215,886,885,570,502,447,231,774,0,667,12,12,42,547,19,551,145,950,331,0,932,293,16,198,22,514,6,0,166,551,59,0,731,589,6335,2205,45,633,2339,138.95555555555555,0.34687350071965456,7.735007196545658,12.666666666666666,10.970175438596492,140.77777777777777,0.34806629834254144,7.715706393054459,13.088888888888889,10.755517826825127
19b0c41cf351722b32d93c32,benchmark://cbench-v1/susan,9,-loop-distribute,True,6.384062,6.384062,eb9e62a79b123cf29a237916e5a10e94c811b0f9,eb9e62a79b123cf29a237916e5a10e94c811b0f9,True,max_steps,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.007149,0.006693,6335,48879,589,45,6335,2205,6335,48879,589,45,6335,2205,23,87,446,187,235,231,100,24,67,320,20,100,10,479,110,551,51,215,886,885,570,502,447,231,774,0,667,12,12,42,547,19,551,145,950,331,0,932,293,16,198,22,514,6,0,166,551,59,0,731,589,6335,2205,45,633,2339,23,87,446,187,235,231,100,24,67,320,20,100,10,479,110,551,51,215,886,885,570,502,447,231,774,0,667,12,12,42,547,19,551,145,950,331,0,932,293,16,198,22,514,6,0,166,551,59,0,731,589,6335,2205,45,633,2339,140.77777777777777,0.34806629834254144,7.715706393054459,13.088888888888889,10.755517826825127,140.77777777777777,0.34806629834254144,7.715706393054459,13.088888888888889,10.755517826825127
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,0,-licm,False,8.350519,8.350519,cf2b9c3822028ee54bf92d577c4ea126a8c820a8,26c9db7277905113d0697919f8ea089af3d7b10f,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.007571,0.006939,7749,50414,559,45,7749,2477,7762,55310,559,45,7762,2477,30,79,424,168,230,211,92,21,65,311,20,92,17,450,109,522,53,213,848,1369,554,596,590,211,1095,0,1013,12,13,51,507,32,522,146,1118,331,0,1046,549,16,250,22,759,6,0,155,715,9,0,877,559,7749,2477,45,726,2807,30,86,424,168,230,211,92,21,65,311,20,97,19,443,116,522,53,213,848,1369,554,596,590,211,1095,0,1013,12,13,56,503,32,522,146,1118,331,0,1046,549,16,263,22,759,6,0,155,715,9,0,877,559,7762,2477,45,739,2807,172.2,0.3196541489224416,6.505871725383921,12.422222222222222,13.862254025044722,172.48888888888888,0.3191187838186035,7.125740788456583,12.422222222222222,13.88550983899821
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,1,-indvars,False,-6.498614,-6.498614,26c9db7277905113d0697919f8ea089af3d7b10f,81e54f50595257238be7d6c7821f9dc46e309998,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.006939,0.007390,7762,55310,559,45,7762,2477,7755,59134,559,45,7755,2477,30,86,424,168,230,211,92,21,65,311,20,97,19,443,116,522,53,213,848,1369,554,596,590,211,1095,0,1013,12,13,56,503,32,522,146,1118,331,0,1046,549,16,263,22,759,6,0,155,715,9,0,877,559,7762,2477,45,739,2807,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,60,499,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,172.48888888888888,0.3191187838186035,7.125740788456583,12.422222222222222,13.88550983899821,172.33333333333334,0.3194068343004513,7.625274016763378,12.422222222222222,13.87298747763864
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,2,-licm,False,5.149063,5.149063,81e54f50595257238be7d6c7821f9dc46e309998,fd7fb6d20f77171c2908628344a22cbd99922798,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.007390,0.007009,7755,59134,559,45,7755,2477,7755,59326,559,45,7755,2477,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,60,499,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,63,496,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,172.33333333333334,0.3194068343004513,7.625274016763378,12.422222222222222,13.87298747763864,172.33333333333334,0.3194068343004513,7.65003223726628,12.422222222222222,13.87298747763864
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,3,-loop-distribute,False,1.372556,1.372556,fd7fb6d20f77171c2908628344a22cbd99922798,fd7fb6d20f77171c2908628344a22cbd99922798,True,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.007009,0.006913,7755,59326,559,45,7755,2477,7755,59326,559,45,7755,2477,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,63,496,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,63,496,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,172.33333333333334,0.3194068343004513,7.65003223726628,12.422222222222222,13.87298747763864,172.33333333333334,0.3194068343004513,7.65003223726628,12.422222222222222,13.87298747763864
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,4,-loop-vectorize,False,-1.329025,-1.329025,fd7fb6d20f77171c2908628344a22cbd99922798,fd7fb6d20f77171c2908628344a22cbd99922798,True,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.006913,0.007005,7755,59326,559,45,7755,2477,7755,59326,559,45,7755,2477,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,63,496,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,63,496,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,172.33333333333334,0.3194068343004513,7.65003223726628,12.422222222222222,13.87298747763864,172.33333333333334,0.3194068343004513,7.65003223726628,12.422222222222222,13.87298747763864
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,5,-indvars,False,-13.398969,-13.398969,fd7fb6d20f77171c2908628344a22cbd99922798,be2f9dd223a0aff3f3b3c6a18a4cb997b068b760,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.007005,0.007943,7755,59326,559,45,7755,2477,7751,59278,559,45,7751,2477,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1022,880,597,562,211,1067,0,986,12,13,63,496,32,522,146,1118,331,0,1046,549,16,235,22,757,6,0,155,714,60,0,877,559,7755,2477,45,688,2856,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1020,880,596,561,211,1066,0,985,12,13,63,496,32,522,146,1118,331,0,1046,549,16,234,22,755,6,0,155,714,60,0,877,559,7751,2477,45,686,2854,172.33333333333334,0.3194068343004513,7.65003223726628,12.422222222222222,13.87298747763864,172.24444444444444,0.3195716681718488,7.647787382273255,12.422222222222222,13.865831842576029
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,6,-loop-unroll,False,16.397451,16.397451,be2f9dd223a0aff3f3b3c6a18a4cb997b068b760,1d21bfc2a1f881a7176e96cd01cad984ee7fc397,False,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.007943,0.006641,7751,59278,559,45,7751,2477,7781,59438,568,45,7781,2489,25,88,424,168,230,211,92,21,65,311,20,98,15,446,113,522,53,213,848,1020,880,596,561,211,1066,0,985,12,13,63,496,32,522,146,1118,331,0,1046,549,16,234,22,755,6,0,155,714,60,0,877,559,7751,2477,45,686,2854,26,89,431,172,233,216,94,22,65,314,20,101,14,453,115,530,53,216,859,1023,889,603,563,216,1071,0,988,12,13,63,505,32,530,146,1124,333,0,1052,549,16,239,22,755,6,0,155,714,59,0,877,568,7781,2489,45,693,2859,172.24444444444444,0.3195716681718488,7.647787382273255,12.422222222222222,13.865831842576029,172.9111111111111,0.31988176326950263,7.638863899241743,12.622222222222222,13.69894366197183
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,7,-loop-vectorize,False,-22.447614,-22.447614,1d21bfc2a1f881a7176e96cd01cad984ee7fc397,1d21bfc2a1f881a7176e96cd01cad984ee7fc397,True,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.006641,0.008132,7781,59438,568,45,7781,2489,7781,59438,568,45,7781,2489,26,89,431,172,233,216,94,22,65,314,20,101,14,453,115,530,53,216,859,1023,889,603,563,216,1071,0,988,12,13,63,505,32,530,146,1124,333,0,1052,549,16,239,22,755,6,0,155,714,59,0,877,568,7781,2489,45,693,2859,26,89,431,172,233,216,94,22,65,314,20,101,14,453,115,530,53,216,859,1023,889,603,563,216,1071,0,988,12,13,63,505,32,530,146,1124,333,0,1052,549,16,239,22,755,6,0,155,714,59,0,877,568,7781,2489,45,693,2859,172.9111111111111,0.31988176326950263,7.638863899241743,12.622222222222222,13.69894366197183,172.9111111111111,0.31988176326950263,7.638863899241743,12.622222222222222,13.69894366197183
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,8,-loop-distribute,False,18.247692,18.247692,1d21bfc2a1f881a7176e96cd01cad984ee7fc397,1d21bfc2a1f881a7176e96cd01cad984ee7fc397,True,,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.008132,0.006648,7781,59438,568,45,7781,2489,7781,59438,568,45,7781,2489,26,89,431,172,233,216,94,22,65,314,20,101,14,453,115,530,53,216,859,1023,889,603,563,216,1071,0,988,12,13,63,505,32,530,146,1124,333,0,1052,549,16,239,22,755,6,0,155,714,59,0,877,568,7781,2489,45,693,2859,26,89,431,172,233,216,94,22,65,314,20,101,14,453,115,530,53,216,859,1023,889,603,563,216,1071,0,988,12,13,63,505,32,530,146,1124,333,0,1052,549,16,239,22,755,6,0,155,714,59,0,877,568,7781,2489,45,693,2859,172.9111111111111,0.31988176326950263,7.638863899241743,12.622222222222222,13.69894366197183,172.9111111111111,0.31988176326950263,7.638863899241743,12.622222222222222,13.69894366197183
3de9edb5e9c9c5a6858f2c81,benchmark://cbench-v1/susan,9,-loop-rotate,True,-47.297376,-47.297376,1d21bfc2a1f881a7176e96cd01cad984ee7fc397,f7fd507940de183a27ecfe4921f5027c7b2baeb8,False,max_steps,deeper,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.006648,0.009792,7781,59438,568,45,7781,2489,7940,62364,607,45,7940,2498,26,89,431,172,233,216,94,22,65,314,20,101,14,453,115,530,53,216,859,1023,889,603,563,216,1071,0,988,12,13,63,505,32,530,146,1124,333,0,1052,549,16,239,22,755,6,0,155,714,59,0,877,568,7781,2489,45,693,2859,34,114,428,196,217,213,136,13,105,356,20,131,17,459,148,569,53,303,940,1053,918,629,573,213,1073,0,989,12,13,65,542,32,569,146,1125,375,0,1060,549,16,301,22,757,6,0,155,718,59,0,877,607,7940,2498,45,973,2869,172.9111111111111,0.31988176326950263,7.638863899241743,12.622222222222222,13.69894366197183,176.44444444444446,0.3146095717884131,7.854408060453401,13.488888888888889,13.080724876441515
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,0,-loop-unroll,False,-7.968432,-7.968432,6c56a62c035c945431440daff2509d38c4433658,6c56a62c035c945431440daff2509d38c4433658,True,,o0,"[""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unswitch""]",0.008532,0.009212,13282,50367,711,45,13282,7832,13282,50367,711,45,13282,7832,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,1,-loop-vectorize,False,0.087662,0.087662,6c56a62c035c945431440daff2509d38c4433658,6c56a62c035c945431440daff2509d38c4433658,True,,o0,"[""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unswitch""]",0.009212,0.009204,13282,50367,711,45,13282,7832,13282,50367,711,45,13282,7832,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,2,-indvars,False,0.401639,0.401639,6c56a62c035c945431440daff2509d38c4433658,6c56a62c035c945431440daff2509d38c4433658,True,,o0,"[""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unswitch""]",0.009204,0.009167,13282,50367,711,45,13282,7832,13282,50367,711,45,13282,7832,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,3,-loop-distribute,False,22.300359,22.300359,6c56a62c035c945431440daff2509d38c4433658,6c56a62c035c945431440daff2509d38c4433658,True,,o0,"[""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unswitch""]",0.009167,0.007123,13282,50367,711,45,13282,7832,13282,50367,711,45,13282,7832,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,4,-licm,False,4.559023,4.559023,6c56a62c035c945431440daff2509d38c4433658,d6a972247877820baebe6829b31f3c3d1ddc9bd4,False,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.007123,0.006798,13282,50367,711,45,13282,7832,13369,61792,711,45,13369,7762,0,6,488,225,237,353,187,106,76,321,13,6,0,705,6,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,140,565,300,674,420,1125,332,0,4592,549,15,6,22,760,0,0,1455,715,9,0,877,711,13282,7832,45,12,6856,13,49,488,225,237,353,187,106,76,321,13,52,10,649,62,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,145,560,300,674,420,1125,332,0,4514,549,15,163,22,760,0,0,1463,715,9,0,877,711,13369,7762,45,334,6778,295.15555555555557,0.58967023038699,3.7921246800180697,15.8,18.68073136427567,297.0888888888889,0.580596903283716,4.6220360535567355,15.8,18.80309423347398
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,5,-licm,False,-3.035245,-3.035245,d6a972247877820baebe6829b31f3c3d1ddc9bd4,d6a972247877820baebe6829b31f3c3d1ddc9bd4,True,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.006798,0.007004,13369,61792,711,45,13369,7762,13369,61792,711,45,13369,7762,13,49,488,225,237,353,187,106,76,321,13,52,10,649,62,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,145,560,300,674,420,1125,332,0,4514,549,15,163,22,760,0,0,1463,715,9,0,877,711,13369,7762,45,334,6778,13,49,488,225,237,353,187,106,76,321,13,52,10,649,62,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,145,560,300,674,420,1125,332,0,4514,549,15,163,22,760,0,0,1463,715,9,0,877,711,13369,7762,45,334,6778,297.0888888888889,0.580596903283716,4.6220360535567355,15.8,18.80309423347398,297.0888888888889,0.580596903283716,4.6220360535567355,15.8,18.80309423347398
4fed90d8b7b037f2c17cba6a,benchmark://cbench-v1/susan,6,-loop-vectorize,False,-4.808681,-4.808681,d6a972247877820baebe6829b31f3c3d1ddc9bd4,d6a972247877820baebe6829b31f3c3d1ddc9bd4,True,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch""]",0.007004,0.007341,13369,61792,711,45,13369,7762,13369,61792,711,45,13369,7762,13,49,488,225,237,353,187,106,76,321,13,52,10,649,62,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,145,560,300,674,420,1125,332,0,4514,549,15,163,22,760,0,0,1463,715,9,0,877,711,13369,7762,45,334,6778,13,49,488,225,237,353,187,106,76,321,13,52,10,649,62,674,53,217,1010,1591,838,601,831,353,1076,0,1013,240,10,145,560,300,674,420,1125,332,0,4514,549,15,163,22,760,0,0,1463,715,9,0,877,711,13369,7762,45,334,6778,297.0888888888889,0.580596903283716,4.6220360535567355,15.8,18.80309423347398,297.0888888888889,0.580596903283716,4.6220360535567355,15.8,18.80309423347398
